atis_id;airport_icao;visibility;wind_speed;wind_gust;wind_direction;rvr;runway_designator_number;runway_designator_side;runway_ils_category;headwind;crosswind;ceiling;weather_phenomenon;ILS;RNAV;RNP;VISUAL
148;KORD;10;6;0;150;>6000 ;9;C;CAT III;3;5.2;8500;N/A;1;0;0;0
149;KORD;10;9;0;140;>6000 ;9;C;CAT III;5.8;6.9;6500;N/A;1;0;0;0
150;KATL;10;8;0;310;>6000 ;26;R;No ILS;5.1;6.1;-1;N/A;0;0;0;1
150;KATL;10;8;0;310;>6000 ;27;L;No ILS;6.1;5.1;-1;N/A;0;0;0;1
;;;;;;;;;;;;;;;;;
152;KLAX;1;6;0;80;1400▼;25;L;CAT III;-5.9;1;100;FG;1;1;1;0
153;KJFK;10;10;0;320;>6000 ;31;R;CAT III;9.8;1.7;-1;N/A;1;0;0;1
153;KJFK;10;10;0;320;>6000 ;31;L;CAT III;9.8;1.7;-1;N/A;1;0;0;1
154;KIAD;10;8;0;30;>6000 ;1;R;CAT III;7.5;2.7;-1;N/A;1;0;0;1
154;KIAD;10;8;0;30;>6000 ;1;C;CAT III;7.5;2.7;-1;N/A;1;0;0;1
154;KIAD;10;8;0;30;>6000 ;1;L;CAT III;7.5;2.7;-1;N/A;1;0;0;1
;;;;;;;;;;;;;;;;;
156;KJFK;10;9;0;300;>6000 ;31;R;CAT III;8.9;1.6;-1;N/A;1;0;0;1
156;KJFK;10;9;0;300;>6000 ;31;L;CAT III;8.9;1.6;-1;N/A;1;0;0;1
157;KLAX;1;5;0;100;1200 ;25;L;CAT III;-4.3;2.5;100;FG;1;1;1;0
158;KIAD;10;3;0;230;>6000 ;1;R;CAT III;-2.3;1.9;-1;N/A;1;0;0;1
158;KIAD;10;3;0;230;>6000 ;1;L;CAT III;-2.3;1.9;-1;N/A;1;0;0;1
159;KORD;10;6;0;120;>6000 ;9;L;CAT III;5.2;3;5000;#NAME?;1;0;0;0
159;KORD;10;6;0;120;>6000 ;10;C;CAT III;5.6;2.1;5000;#NAME?;1;0;0;0
160;KATL;10;7;0;310;>6000 ;26;R;No ILS;4.5;5.4;-1;N/A;0;0;0;1
160;KATL;10;7;0;310;>6000 ;27;L;No ILS;5.4;4.5;-1;N/A;0;0;0;1
160;KATL;10;7;0;310;>6000 ;28;;No ILS;6.1;3.5;-1;N/A;0;0;0;1
161;KSFO;10;3;0;200;>6000 ;28;L;CAT III;0.5;3;-1;N/A;1;0;0;0
162;KORD;9;10;0;20;>6000 ;9;L;CAT III;3.4;9.4;4800;#NAME?;1;0;0;0
162;KORD;9;10;0;20;>6000 ;10;C;CAT III;1.7;9.8;4800;#NAME?;1;0;0;0
162;KORD;9;10;0;20;>6000 ;10;R;CAT III;1.7;9.8;4800;#NAME?;1;0;0;0
163;KJFK;10;13;0;320;>6000 ;22;L;CAT III;-2.3;12.8;-1;N/A;1;0;0;0
163;KJFK;10;13;0;320;>6000 ;22;R;CAT III;-2.3;12.8;-1;N/A;1;0;0;0
164;KLAX;1;0;0;0;5000▲;25;L;CAT III;0;0;100;FG;1;1;1;0
165;KIAD;10;4;0;190;>6000 ;1;R;CAT III;-4;0;-1;N/A;1;0;0;1
166;KATL;10;7;0;310;>6000 ;26;R;No ILS;4.5;5.4;-1;N/A;0;0;0;1
166;KATL;10;7;0;310;>6000 ;27;L;No ILS;5.4;4.5;-1;N/A;0;0;0;1
166;KATL;10;7;0;310;>6000 ;28;;No ILS;6.1;3.5;-1;N/A;0;0;0;1
167;KJFK;10;16;22;330;>6000 ;31;R;CAT III;15;5.5;-1;N/A;1;0;0;1
167;KJFK;10;16;22;330;>6000 ;31;L;CAT III;15;5.5;-1;N/A;1;0;0;1
168;KATL;10;6;0;300;>6000 ;26;R;No ILS;4.6;3.9;-1;N/A;0;0;0;1
168;KATL;10;6;0;300;>6000 ;27;L;No ILS;5.2;3;-1;N/A;0;0;0;1
168;KATL;10;6;0;300;>6000 ;28;;No ILS;5.6;2.1;-1;N/A;0;0;0;1
169;KORD;7;9;0;100;>6000 ;10;C;CAT III;9;0;5500;N/A;1;0;0;1
169;KORD;7;9;0;100;>6000 ;9;L;CAT III;8.9;1.6;5500;N/A;1;0;0;1
169;KORD;7;9;0;100;>6000 ;10;R;CAT III;9;0;5500;N/A;1;0;0;1
170;KIAD;10;5;0;-1;>6000 ;19;L;CAT III;0;0;-1;N/A;1;0;0;1
171;KSFO;10;3;0;300;>6000 ;28;L;CAT III;2.8;1;-1;N/A;1;0;0;0
;;;;;;;;;;;;;;;;;
173;KIAD;10;0;0;0;>6000 ;19;L;CAT III;0;0;-1;N/A;1;0;0;1
173;KIAD;10;0;0;0;>6000 ;19;C;CAT III;0;0;-1;N/A;1;0;0;1
173;KIAD;10;0;0;0;>6000 ;19;R;CAT III;0;0;-1;N/A;1;0;0;1
174;KSFO;10;3;0;190;>6000 ;28;L;CAT III;0;3;-1;N/A;1;0;0;0
175;KJFK;10;16;22;320;>6000 ;31;R;CAT III;15.8;2.8;-1;N/A;1;0;0;1
175;KJFK;10;16;22;320;>6000 ;31;L;CAT III;15.8;2.8;-1;N/A;1;0;0;1
;;;;;;;;;;;;;;;;;
177;KATL;10;3;0;290;>6000 ;26;R;No ILS;2.6;1.5;-1;N/A;0;0;0;1
177;KATL;10;3;0;290;>6000 ;27;L;No ILS;2.8;1;-1;N/A;0;0;0;1
177;KATL;10;3;0;290;>6000 ;28;;No ILS;3;0.5;-1;N/A;0;0;0;1
178;KORD;10;8;0;90;>6000 ;9;L;CAT III;8;0;6000;N/A;1;0;0;0
178;KORD;10;8;0;90;>6000 ;10;C;CAT III;7.9;1.4;6000;N/A;1;0;0;0
;;;;;;;;;;;;;;;;;
180;KJFK;10;14;23;310;>6000 ;31;R;CAT III;14;0;-1;N/A;1;0;0;1
180;KJFK;10;14;23;310;>6000 ;31;L;CAT III;14;0;-1;N/A;1;0;0;1
181;KATL;10;4;0;340;>6000 ;26;R;No ILS;0.7;3.9;-1;N/A;0;0;0;1
181;KATL;10;4;0;340;>6000 ;28;;No ILS;2;3.5;-1;N/A;0;0;0;1
182;KIAD;10;9;0;290;>6000 ;1;R;CAT III;1.6;8.9;-1;N/A;1;0;0;1
182;KIAD;10;9;0;290;>6000 ;1;C;CAT III;1.6;8.9;-1;N/A;1;0;0;1
182;KIAD;10;9;0;290;>6000 ;1;L;CAT III;1.6;8.9;-1;N/A;1;0;0;1
183;KORD;10;11;0;110;FFF;10;C;CAT III;10.8;1.9;6500;N/A;1;0;0;1
183;KORD;10;11;0;110;>6000 ;9;L;CAT III;10.3;3.8;6500;N/A;1;0;0;1
;;;;;;;;;;;;;;;;;
185;KJFK;10;14;0;290;>6000 ;31;R;CAT III;13.2;4.8;-1;N/A;1;0;0;1
185;KJFK;10;14;0;290;>6000 ;31;L;CAT III;13.2;4.8;-1;N/A;1;0;0;1
186;KIAD;10;7;0;250;>6000 ;1;C;CAT III;-3.5;6.1;25000;N/A;1;0;0;1
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
189;KATL;10;5;0;310;>6000 ;26;R;No ILS;3.2;3.8;-1;N/A;0;0;0;1
189;KATL;10;5;0;310;>6000 ;28;;No ILS;4.3;2.5;-1;N/A;0;0;0;1
190;KORD;10;9;0;90;>6000 ;10;C;CAT III;8.9;1.6;6000;N/A;1;0;0;0
190;KORD;10;9;0;90;>6000 ;10;R;CAT III;8.9;1.6;6000;N/A;1;0;0;0
191;KORD;10;11;0;120;>6000 ;9;L;CAT III;9.5;5.5;25000;N/A;1;0;0;0
191;KORD;10;11;0;120;>6000 ;10;C;CAT III;10.3;3.8;25000;N/A;1;0;0;0
191;KORD;10;11;0;120;>6000 ;10;R;CAT III;10.3;3.8;25000;N/A;1;0;0;0
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
194;KJFK;10;14;22;270;>6000 ;31;R;CAT III;10.7;9;-1;N/A;1;0;0;1
194;KJFK;10;14;22;270;>6000 ;31;L;CAT III;10.7;9;-1;N/A;1;0;0;1
195;KIAD;10;5;0;250;>6000 ;19;C;CAT III;2.5;4.3;-1;N/A;1;0;0;1
196;KATL;10;7;0;290;>6000 ;26;R;No ILS;6.1;3.5;-1;N/A;0;0;0;1
196;KATL;10;7;0;290;>6000 ;27;L;No ILS;6.6;2.4;-1;N/A;0;0;0;1
196;KATL;10;7;0;290;>6000 ;28;;No ILS;6.9;1.2;-1;N/A;0;0;0;1
;;;;;;;;;;;;;;;;;
198;KJFK;10;16;0;270;>6000 ;31;R;CAT III;12.3;10.3;25000;N/A;1;0;0;1
198;KJFK;10;16;0;270;>6000 ;31;L;CAT III;12.3;10.3;25000;N/A;1;0;0;1
;;;;;;;;;;;;;;;;;
201;KATL;10;4;0;-1;>6000 ;26;R;No ILS;0;0;-1;N/A;0;0;0;1
201;KATL;10;4;0;-1;>6000 ;27;L;No ILS;0;0;-1;N/A;0;0;0;1
201;KATL;10;4;0;-1;>6000 ;28;;No ILS;0;0;-1;N/A;0;0;0;1
200;KIAD;10;5;0;-1;>6000 ;19;L;CAT III;0;0;-1;N/A;1;0;0;1
200;KIAD;10;5;0;-1;>6000 ;19;C;CAT III;0;0;-1;N/A;1;0;0;1
200;KIAD;10;5;0;-1;>6000 ;19;R;CAT III;0;0;-1;N/A;1;0;0;1
202;KORD;10;7;0;100;>6000 ;9;L;CAT III;6.9;1.2;3100;N/A;1;0;0;0
202;KORD;10;7;0;100;>6000 ;10;C;CAT III;7;0;3100;N/A;1;0;0;0
203;KJFK;10;13;0;270;>6000 ;31;R;CAT III;10;8.4;-1;N/A;1;0;0;1
203;KJFK;10;13;0;270;>6000 ;31;L;CAT III;10;8.4;-1;N/A;1;0;0;1
204;KIAD;10;6;0;210;>6000 ;19;L;CAT III;5.6;2.1;25000;N/A;1;0;0;1
204;KIAD;10;6;0;210;>6000 ;19;C;CAT III;5.6;2.1;25000;N/A;1;0;0;1
204;KIAD;10;6;0;210;>6000 ;19;R;CAT III;5.6;2.1;25000;N/A;1;0;0;1
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
207;KATL;10;4;0;-1;>6000 ;26;R;No ILS;0;0;-1;N/A;0;0;0;1
207;KATL;10;4;0;-1;>6000 ;27;L;No ILS;0;0;-1;N/A;0;0;0;1
207;KATL;10;4;0;-1;>6000 ;28;;No ILS;0;0;-1;N/A;0;0;0;1
208;KORD;10;6;0;70;>6000 ;9;L;CAT III;5.6;2.1;25000;N/A;1;0;0;0
208;KORD;10;6;0;70;>6000 ;10;C;CAT III;5.2;3;25000;N/A;1;0;0;0
;;;;;;;;;;;;;;;;;
210;KLAX;6;8;0;250;>6000 ;24;R;No ILS;7.9;1.4;-1;HZ;0;1;1;1
211;KJFK;10;9;0;290;>6000 ;31;R;CAT III;8.5;3.1;25000;N/A;1;0;0;1
211;KJFK;10;9;0;290;>6000 ;31;L;CAT III;8.5;3.1;25000;N/A;1;0;0;1
212;KATL;10;7;0;180;>6000 ;26;R;No ILS;1.2;6.9;-1;N/A;0;0;0;1
212;KATL;10;7;0;180;>6000 ;27;L;No ILS;0;7;-1;N/A;0;0;0;1
212;KATL;10;7;0;180;>6000 ;28;;No ILS;-1.2;6.9;-1;N/A;0;0;0;1
213;KIAD;10;8;0;220;>6000 ;19;L;CAT III;6.9;4;25000;N/A;1;0;0;1
213;KIAD;10;8;0;220;>6000 ;19;C;CAT III;6.9;4;25000;N/A;1;0;0;1
213;KIAD;10;8;0;220;>6000 ;19;R;CAT III;6.9;4;25000;N/A;1;0;0;1
214;KORD;10;10;0;30;>6000 ;9;L;CAT III;5;8.7;16000;N/A;1;0;0;0
214;KORD;10;10;0;30;>6000 ;10;C;CAT III;3.4;9.4;16000;N/A;1;0;0;0
215;KJFK;10;11;0;280;>6000 ;22;L;CAT III;5.5;9.5;25000;N/A;1;0;0;0
215;KJFK;10;11;0;280;>6000 ;22;R;CAT III;5.5;9.5;25000;N/A;1;0;0;0
;;;;;;;;;;;;;;;;;
218;KATL;10;6;0;190;>6000 ;26;R;No ILS;2.1;5.6;-1;N/A;0;0;0;1
218;KATL;10;6;0;190;>6000 ;27;L;No ILS;1;5.9;-1;N/A;0;0;0;1
218;KATL;10;6;0;190;>6000 ;28;;No ILS;0;6;-1;N/A;0;0;0;1
217;KLAX;6;9;0;250;>6000 ;24;R;No ILS;8.9;1.6;-1;HZ;0;1;1;1
219;KIAD;10;10;0;210;>6000 ;19;C;CAT III;9.4;3.4;20000;N/A;1;0;0;1
220;KORD;10;7;0;40;>6000 ;9;L;CAT III;4.5;5.4;25000;N/A;1;0;0;0
220;KORD;10;7;0;40;>6000 ;10;C;CAT III;3.5;6.1;25000;N/A;1;0;0;0
220;KORD;10;7;0;40;>6000 ;10;R;CAT III;3.5;6.1;25000;N/A;1;0;0;0
221;KIAD;10;6;0;170;>6000 ;19;L;CAT III;5.6;2.1;-1;N/A;1;0;0;1
221;KIAD;10;6;0;170;>6000 ;19;C;CAT III;5.6;2.1;-1;N/A;1;0;0;1
221;KIAD;10;6;0;170;>6000 ;19;R;CAT III;5.6;2.1;-1;N/A;1;0;0;1
;;;;;;;;;;;;;;;;;
223;KATL;10;4;0;210;>6000 ;26;R;No ILS;2.6;3.1;-1;N/A;0;0;0;1
223;KATL;10;4;0;210;>6000 ;27;L;No ILS;2;3.5;-1;N/A;0;0;0;1
223;KATL;10;4;0;210;>6000 ;28;;No ILS;1.4;3.8;-1;N/A;0;0;0;1
224;KJFK;10;10;0;280;>6000 ;22;L;CAT III;5;8.7;25000;N/A;1;0;0;0
224;KJFK;10;10;0;280;>6000 ;22;R;CAT III;5;8.7;25000;N/A;1;0;0;0
225;KLAX;6;8;0;240;>6000 ;24;R;No ILS;8;0;-1;HZ;0;1;1;1
226;KORD;10;5;0;340;>6000 ;9;L;CAT III;-1.7;4.7;25000;N/A;1;0;0;0
226;KORD;10;5;0;340;>6000 ;10;C;CAT III;-2.5;4.3;25000;N/A;1;0;0;0
226;KORD;10;5;0;340;>6000 ;10;R;CAT III;-2.5;4.3;25000;N/A;1;0;0;0
227;KIAD;10;6;0;150;>6000 ;19;L;CAT III;4.6;3.9;-1;N/A;1;0;0;1
227;KIAD;10;6;0;150;>6000 ;19;C;CAT III;4.6;3.9;-1;N/A;1;0;0;1
227;KIAD;10;6;0;150;>6000 ;19;R;CAT III;4.6;3.9;-1;N/A;1;0;0;1
228;KLAX;7;7;0;240;>6000 ;24;R;No ILS;7;0;-1;N/A;0;1;1;1
229;KATL;10;3;0;220;>6000 ;26;R;No ILS;2.3;1.9;-1;N/A;0;0;0;1
229;KATL;10;3;0;220;>6000 ;27;L;No ILS;1.9;2.3;-1;N/A;0;0;0;1
229;KATL;10;3;0;220;>6000 ;28;;No ILS;1.5;2.6;-1;N/A;0;0;0;1
;;;;;;;;;;;;;;;;;
231;KORD;10;5;0;320;>6000 ;9;L;CAT III;-3.2;3.8;4600;N/A;1;0;0;0
231;KORD;10;5;0;320;>6000 ;10;C;CAT III;-3.8;3.2;4600;N/A;1;0;0;0
231;KORD;10;5;0;320;>6000 ;10;R;CAT III;-3.8;3.2;4600;N/A;1;0;0;0
232;KJFK;10;7;0;280;>6000 ;22;L;CAT III;3.5;6.1;-1;N/A;1;0;0;0
232;KJFK;10;7;0;280;>6000 ;22;R;CAT III;3.5;6.1;-1;N/A;1;0;0;0
233;KIAD;10;9;0;160;>6000 ;19;L;CAT III;7.8;4.5;-1;N/A;1;0;0;1
233;KIAD;10;9;0;160;>6000 ;19;C;CAT III;7.8;4.5;-1;N/A;1;0;0;1
233;KIAD;10;9;0;160;>6000 ;19;R;CAT III;7.8;4.5;-1;N/A;1;0;0;1
;;;;;;;;;;;;;;;;;
235;KLAX;10;5;0;250;>6000 ;24;R;No ILS;4.9;0.9;-1;N/A;0;1;1;1
236;KATL;10;4;0;220;>6000 ;26;R;No ILS;3.1;2.6;-1;N/A;0;0;0;1
236;KATL;10;4;0;220;>6000 ;27;L;No ILS;2.6;3.1;-1;N/A;0;0;0;1
236;KATL;10;4;0;220;>6000 ;28;;No ILS;2;3.5;-1;N/A;0;0;0;1
237;KJFK;10;6;0;-1;>6000 ;22;L;CAT III;0;0;25000;N/A;1;0;0;0
237;KJFK;10;6;0;-1;>6000 ;22;R;CAT III;0;0;25000;N/A;1;0;0;0
238;KORD;10;8;0;350;>6000 ;9;L;CAT III;-1.4;7.9;3600;N/A;1;0;0;0
238;KORD;10;8;0;350;>6000 ;10;C;CAT III;-2.7;7.5;3600;N/A;1;0;0;0
239;KJFK;10;5;0;150;>6000 ;22;L;CAT III;1.7;4.7;9000;N/A;1;0;0;0
239;KJFK;10;5;0;150;>6000 ;22;R;CAT III;1.7;4.7;9000;N/A;1;0;0;0
;;;;;;;;;;;;;;;;;
241;KATL;10;4;0;200;>6000 ;26;R;No ILS;2;3.5;-1;N/A;0;0;0;1
241;KATL;10;4;0;200;>6000 ;27;L;No ILS;1.4;3.8;-1;N/A;0;0;0;1
241;KATL;10;4;0;200;>6000 ;28;;No ILS;0.7;3.9;-1;N/A;0;0;0;1
;;;;;;;;;;;;;;;;;
243;KORD;10;6;0;350;>6000 ;27;R;CAT III;1;5.9;3600;N/A;1;0;0;0
243;KORD;10;6;0;350;>6000 ;28;C;CAT III;2.1;5.6;3600;N/A;1;0;0;0
244;KIAD;10;7;0;160;>6000 ;19;L;CAT III;6.1;3.5;-1;N/A;1;0;0;1
244;KIAD;10;7;0;160;>6000 ;19;C;CAT III;6.1;3.5;-1;N/A;1;0;0;1
244;KIAD;10;7;0;160;>6000 ;19;R;CAT III;6.1;3.5;-1;N/A;1;0;0;1
245;KATL;10;6;0;220;>6000 ;26;R;No ILS;4.6;3.9;-1;N/A;0;0;0;1
245;KATL;10;6;0;220;>6000 ;27;L;No ILS;3.9;4.6;-1;N/A;0;0;0;1
245;KATL;10;6;0;220;>6000 ;28;;No ILS;3;5.2;-1;N/A;0;0;0;1
246;KIAD;10;4;0;160;>6000 ;19;L;CAT III;3.5;2;25000;N/A;1;0;0;1
246;KIAD;10;4;0;160;>6000 ;19;C;CAT III;3.5;2;25000;N/A;1;0;0;1
246;KIAD;10;4;0;160;>6000 ;19;R;CAT III;3.5;2;25000;N/A;1;0;0;1
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
249;KJFK;10;0;0;0;>6000 ;22;L;CAT III;0;0;8500;N/A;1;0;0;0
249;KJFK;10;0;0;0;>6000 ;22;R;CAT III;0;0;8500;N/A;1;0;0;0
250;KORD;10;7;0;340;>6000 ;28;C;CAT III;3.5;6.1;3600;N/A;1;0;0;0
251;KIAD;10;4;0;80;>6000 ;19;L;CAT III;-1.4;3.8;24000;N/A;1;0;0;1
251;KIAD;10;4;0;80;>6000 ;19;C;CAT III;-1.4;3.8;24000;N/A;1;0;0;1
251;KIAD;10;4;0;80;>6000 ;19;R;CAT III;-1.4;3.8;24000;N/A;1;0;0;1
252;KJFK;10;4;0;230;>6000 ;22;L;No ILS;3.9;0.7;5500;#NAME?;0;1;0;0
;;;;;;;;;;;;;;;;;
254;KATL;10;5;0;210;>6000 ;26;R;No ILS;3.2;3.8;-1;N/A;0;0;0;1
254;KATL;10;5;0;210;>6000 ;27;L;No ILS;2.5;4.3;-1;N/A;0;0;0;1
254;KATL;10;5;0;210;>6000 ;28;;No ILS;1.7;4.7;-1;N/A;0;0;0;1
255;KORD;10;9;0;330;>6000 ;28;C;CAT III;5.8;6.9;900;N/A;1;0;0;0
;;;;;;;;;;;;;;;;;
257;KATL;10;6;0;220;>6000 ;27;L;No ILS;3.9;4.6;-1;N/A;0;0;0;1
257;KATL;10;6;0;220;>6000 ;28;;No ILS;3;5.2;-1;N/A;0;0;0;1
;;;;;;;;;;;;;;;;;
259;KORD;7;7;0;320;>6000 ;28;C;CAT III;5.4;4.5;800;N/A;1;0;0;0
260;KJFK;10;4;0;80;>6000 ;22;L;No ILS;-3.1;2.6;7000;N/A;0;1;0;0
261;KIAD;10;5;0;120;>6000 ;19;L;CAT III;1.7;4.7;18000;N/A;1;0;0;1
261;KIAD;10;5;0;120;>6000 ;19;C;CAT III;1.7;4.7;18000;N/A;1;0;0;1
261;KIAD;10;5;0;120;>6000 ;19;R;CAT III;1.7;4.7;18000;N/A;1;0;0;1
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
265;KJFK;10;5;0;70;>6000 ;22;L;No ILS;-4.3;2.5;11000;N/A;0;1;0;0
266;KORD;7;5;0;300;>6000 ;28;C;CAT III;4.7;1.7;700;N/A;1;0;0;0
267;KIAD;10;6;0;150;>6000 ;19;L;CAT III;4.6;3.9;18000;N/A;1;0;0;1
267;KIAD;10;6;0;150;>6000 ;19;C;CAT III;4.6;3.9;18000;N/A;1;0;0;1
267;KIAD;10;6;0;150;>6000 ;19;R;CAT III;4.6;3.9;18000;N/A;1;0;0;1
268;KATL;9;11;0;210;>6000 ;27;L;No ILS;5.5;9.5;-1;N/A;0;0;0;1
268;KATL;9;11;0;210;>6000 ;28;;No ILS;3.8;10.3;-1;N/A;0;0;0;1
269;KIAD;10;6;0;160;>6000 ;19;L;CAT III;5.2;3;-1;N/A;1;0;0;1
269;KIAD;10;6;0;160;>6000 ;19;C;CAT III;5.2;3;-1;N/A;1;0;0;1
269;KIAD;10;6;0;160;>6000 ;19;R;CAT III;5.2;3;-1;N/A;1;0;0;1
;;;;;;;;;;;;;;;;;
271;KJFK;10;6;0;100;>6000 ;22;L;No ILS;-3;5.2;10000;N/A;0;1;0;0
272;KATL;10;11;0;230;>6000 ;27;L;No ILS;8.4;7.1;-1;N/A;0;0;0;1
272;KATL;10;11;0;230;>6000 ;28;;No ILS;7.1;8.4;-1;N/A;0;0;0;1
;;;;;;;;;;;;;;;;;
274;KORD;6;5;0;290;>6000 ;27;C;CAT III;4.7;1.7;7000;BR;1;0;0;0
275;KATL;10;11;0;220;>6000 ;27;L;No ILS;7.1;8.4;17000;N/A;0;0;0;1
275;KATL;10;11;0;220;>6000 ;28;;No ILS;5.5;9.5;17000;N/A;0;0;0;1
276;KORD;5;5;0;260;>6000 ;27;C;CAT III;4.9;0.9;-1;BR;1;0;0;0
;;;;;;;;;;;;;;;;;
278;KJFK;10;7;0;120;>6000 ;22;L;No ILS;-1.2;6.9;15000;N/A;0;1;0;0
;;;;;;;;;;;;;;;;;
280;KIAD;10;6;0;180;>6000 ;19;L;CAT III;5.9;1;-1;N/A;1;0;0;1
280;KIAD;10;6;0;180;>6000 ;19;C;CAT III;5.9;1;-1;N/A;1;0;0;1
280;KIAD;10;6;0;180;>6000 ;19;R;CAT III;5.9;1;-1;N/A;1;0;0;1
281;KIAD;10;10;0;190;>6000 ;19;L;CAT III;10;0;18000;N/A;1;0;0;1
281;KIAD;10;10;0;190;>6000 ;19;C;CAT III;10;0;18000;N/A;1;0;0;1
281;KIAD;10;10;0;190;>6000 ;19;R;CAT III;10;0;18000;N/A;1;0;0;1
282;KJFK;10;7;0;100;>6000 ;22;L;No ILS;-3.5;6.1;12000;N/A;0;1;0;0
;;;;;;;;;;;;;;;;;
284;KATL;10;9;0;240;>6000 ;27;L;No ILS;7.8;4.5;17000;N/A;0;0;0;1
284;KATL;10;9;0;240;>6000 ;28;;No ILS;6.9;5.8;17000;N/A;0;0;0;1
285;KORD;1;9;16;270;2600 ;28;C;CAT III;8.9;1.6;-1;N/A;1;0;0;0
;;;;;;;;;;;;;;;;;
287;KIAD;10;5;0;210;>6000 ;19;L;CAT III;4.7;1.7;13000;N/A;1;0;0;1
287;KIAD;10;5;0;210;>6000 ;19;C;CAT III;4.7;1.7;13000;N/A;1;0;0;1
287;KIAD;10;5;0;210;>6000 ;19;R;CAT III;4.7;1.7;13000;N/A;1;0;0;1
;;;;;;;;;;;;;;;;;
289;KATL;10;8;0;240;>6000 ;27;L;No ILS;6.9;4;17000;N/A;0;0;0;1
289;KATL;10;8;0;240;>6000 ;28;;No ILS;6.1;5.1;17000;N/A;0;0;0;1
290;KORD;1;8;0;270;>6000 ;28;C;CAT III;7.9;1.4;200;FG;1;0;0;0
291;KLAX;10;0;0;0;>6000 ;25;L;CAT III;0;0;-1;N/A;1;1;1;0
292;KJFK;10;7;0;110;>6000 ;22;L;No ILS;-2.4;6.6;12000;N/A;0;1;0;0
293;KJFK;10;7;0;100;>6000 ;22;L;CAT III;-3.5;6.1;10000;N/A;1;0;0;0
293;KJFK;10;7;0;100;>6000 ;22;R;CAT III;-3.5;6.1;10000;N/A;1;0;0;0
294;KATL;10;6;0;240;>6000 ;27;L;No ILS;5.2;3;17000;N/A;0;0;0;1
294;KATL;10;6;0;240;>6000 ;28;;No ILS;4.6;3.9;17000;N/A;0;0;0;1
;;;;;;;;;;;;;;;;;
296;KIAD;10;3;0;300;>6000 ;19;L;CAT III;-1;2.8;11000;N/A;1;0;0;1
296;KIAD;10;3;0;300;>6000 ;19;C;CAT III;-1;2.8;11000;N/A;1;0;0;1
296;KIAD;10;3;0;300;>6000 ;19;R;CAT III;-1;2.8;11000;N/A;1;0;0;1
297;KLAX;10;0;0;0;>6000 ;25;L;CAT III;0;0;-1;N/A;1;1;1;0
298;KORD;2;7;0;270;>6000 ;28;C;CAT III;6.9;1.2;200;BR;1;0;0;0
299;KATL;10;6;0;230;>6000 ;26;R;No ILS;5.2;3;17000;N/A;0;0;0;1
299;KATL;10;6;0;230;>6000 ;27;L;No ILS;4.6;3.9;17000;N/A;0;0;0;1
299;KATL;10;6;0;230;>6000 ;28;;No ILS;3.9;4.6;17000;N/A;0;0;0;1
300;KIAD;10;0;0;0;>6000 ;19;L;CAT III;0;0;12000;N/A;1;0;0;1
300;KIAD;10;0;0;0;>6000 ;19;C;CAT III;0;0;12000;N/A;1;0;0;1
300;KIAD;10;0;0;0;>6000 ;19;R;CAT III;0;0;12000;N/A;1;0;0;1
301;KJFK;10;6;0;100;>6000 ;22;L;CAT III;-3;5.2;10000;N/A;1;0;0;0
301;KJFK;10;6;0;100;>6000 ;22;R;CAT III;-3;5.2;10000;N/A;1;0;0;0
302;KLAX;10;0;0;0;>6000 ;25;L;CAT III;0;0;-1;N/A;1;1;1;0
303;KORD;4;6;0;250;>6000 ;27;C;CAT III;5.6;2.1;300;BR;1;0;0;0
303;KORD;4;6;0;250;>6000 ;27;R;CAT III;5.6;2.1;300;BR;1;0;0;0
303;KORD;4;6;0;250;>6000 ;28;C;CAT III;5.2;3;300;BR;1;0;0;0
;;;;;;;;;;;;;;;;;
305;KLAX;10;0;0;0;>6000 ;25;L;CAT III;0;0;25000;N/A;1;1;1;0
306;KORD;4;11;16;240;>6000 ;27;C;CAT III;9.5;5.5;400;BR;1;0;0;0
306;KORD;4;11;16;240;>6000 ;27;R;CAT III;9.5;5.5;400;BR;1;0;0;0
306;KORD;4;11;16;240;>6000 ;28;C;CAT III;8.4;7.1;400;BR;1;0;0;0
307;KIAD;6;3;0;340;>6000 ;19;C;CAT III;-2.6;1.5;8000;HZ;1;0;0;1
;;;;;;;;;;;;;;;;;
309;KATL;10;6;0;240;>6000 ;26;R;No ILS;5.6;2.1;-1;N/A;0;0;0;1
309;KATL;10;6;0;240;>6000 ;27;L;No ILS;5.2;3;-1;N/A;0;0;0;1
309;KATL;10;6;0;240;>6000 ;28;;No ILS;4.6;3.9;-1;N/A;0;0;0;1
310;KJFK;10;6;0;110;>6000 ;22;L;CAT III;-2.1;5.6;9500;N/A;1;0;0;0
310;KJFK;10;6;0;110;>6000 ;22;R;CAT III;-2.1;5.6;9500;N/A;1;0;0;0
311;KJFK;10;8;0;180;>6000 ;22;L;CAT III;6.1;5.1;8000;N/A;1;0;0;0
311;KJFK;10;8;0;180;>6000 ;22;R;CAT III;6.1;5.1;8000;N/A;1;0;0;0
